handle,performance_count,performance_median,performance_mean,performance_min,performance_max,performance_std,accessibility_count,accessibility_median,accessibility_mean,accessibility_min,accessibility_max,accessibility_std,seo_count,seo_median,seo_mean,seo_min,seo_max,seo_std,best_practices_count,best_practices_median,best_practices_mean,best_practices_min,best_practices_max,best_practices_std,performance_color,accessibility_color,seo_color,best_practices_color,performance_rank,accessibility_rank,seo_rank,best_practices_rank
brooklynpaper,16,0.22,0.219375,0.17,0.25,0.01806239186818843,16,0.94,0.9412499999999999,0.94,0.96,0.005000000000000008,16,0.84,0.843125,0.84,0.85,0.004787135538781707,16,0.92,0.9550000000000001,0.92,1.0,0.040987803063838375,red,green,orange,green,758.0,162.0,781.0,126.0
btno,16,0.54,0.528125,0.36,0.67,0.10368019740207547,16,0.89,0.891875,0.88,0.91,0.007499999999999997,16,0.92,0.9175,0.9,0.92,0.006831300510639737,16,0.92,0.9087500000000001,0.8300000000000001,0.92,0.03074085229787878,orange,orange,green,green,350.0,291.0,233.0,126.0
business,31,0.41,0.3967741935483871,0.18,0.52,0.06823425810027266,31,0.97,0.97,0.97,0.97,0.0,31,0.92,0.92,0.92,0.92,0.0,31,0.92,0.92,0.92,0.92,0.0,red,green,green,green,469.0,70.0,233.0,126.0
calgaryherald,16,0.23,0.22062500000000002,0.19,0.24,0.014361406616345074,16,1.0,0.99875,0.98,1.0,0.004999999999999988,16,0.97,0.970625,0.97,0.98,0.0024999999999999944,16,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.0539612963254114e-17,red,green,green,orange,730.0,1.0,116.0,298.0
callerdotcom,16,0.835,0.695,0.43,0.87,0.19280387271352545,16,0.91,0.874375,0.8,0.92,0.05715111547467818,16,0.93,0.90375,0.86,0.93,0.035000000000000024,16,0.92,0.9031250000000001,0.83,0.92,0.03628015986734348,orange,green,green,green,155.0,244.0,149.0,126.0
canopyatl,16,0.275,0.2675,0.23,0.3,0.03065941943351177,16,0.7000000000000001,0.7000000000000001,0.7,0.7000000000000001,4.0539612963254114e-17,16,0.92,0.92,0.92,0.92,0.0,16,0.8300000000000001,0.8200000000000001,0.75,0.8300000000000001,0.02732520204255896,red,orange,green,orange,643.0,1022.0,233.0,298.0
capecodtimes,16,0.855,0.75875,0.44,0.88,0.1815443012967726,16,0.88,0.87125,0.78,0.89,0.02526525941551625,16,0.92,0.915625,0.85,0.92,0.01750000000000002,16,0.8300000000000001,0.82625,0.75,0.92,0.048425200051213015,orange,orange,green,orange,54.0,324.0,233.0,298.0
capgaznews,16,0.08499999999999999,0.084375,0.02,0.15,0.05046038049797088,16,0.93,0.9393750000000001,0.93,0.98,0.014361406616345032,16,0.92,0.92,0.92,0.92,0.0,8,0.67,0.6475,0.58,0.67,0.04166190448976483,red,green,green,orange,1052.0,189.0,233.0,979.0
capitalandmain,16,0.46,0.433125,0.23,0.51,0.08235846445063594,16,0.61,0.61,0.61,0.61,0.0,16,0.99,0.99,0.99,0.99,0.0,16,0.8300000000000001,0.858125,0.83,0.92,0.04308421984903519,red,orange,green,orange,408.0,1071.0,37.0,298.0
cbcnews,16,0.275,0.30125,0.25,0.46,0.06721854902728365,16,0.98,0.9775,0.96,0.98,0.0068313005106397755,16,0.9,0.9,0.9,0.9,0.0,16,0.8300000000000001,0.8325,0.67,0.92,0.07461009761866462,red,green,green,orange,643.0,27.0,588.0,298.0
cbs46,16,0.06,0.06375,0.03,0.11,0.020289570391377604,16,0.8300000000000001,0.833125,0.83,0.85,0.006020797289396134,16,0.91,0.91,0.91,0.91,0.0,16,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.0539612963254114e-17,red,orange,green,orange,1070.0,716.0,487.0,298.0
cbschicago,24,0.435,0.4091666666666667,0.29,0.49,0.06658872255130363,24,0.8,0.8000000000000002,0.8,0.8,0.0,24,0.77,0.8020833333333334,0.77,0.84,0.0356284164392836,24,0.8300000000000001,0.8233333333333334,0.75,0.8300000000000001,0.022586388102931208,red,orange,orange,orange,442.0,814.0,989.0,298.0
chess24com,16,0.19,0.200625,0.17,0.26,0.03511291310425079,16,0.67,0.67,0.67,0.67,0.0,16,0.85,0.84875,0.84,0.85,0.003415650255319845,16,0.75,0.75,0.75,0.75,0.0,red,orange,orange,orange,838.0,1048.0,724.0,786.0
chesscom,16,0.28500000000000003,0.285625,0.26,0.31,0.016317168872080713,16,0.88,0.8875,0.88,0.91,0.01341640786499872,16,0.89,0.89,0.89,0.89,0.0,16,0.8300000000000001,0.8250000000000001,0.75,0.8300000000000001,0.020000000000000014,red,orange,orange,orange,622.0,324.0,649.0,298.0
chicagotribune,24,0.15,0.13458333333333333,0.03,0.18,0.04323637424635668,24,0.92,0.9270833333333334,0.92,0.98,0.01706233244330317,24,1.0,0.98,0.92,1.0,0.03538606947717529,12,0.67,0.6683333333333333,0.58,0.75,0.051316014394468853,red,green,green,orange,958.0,220.0,1.0,979.0
chinatimes,16,0.32,0.313125,0.22,0.38,0.0492231314187412,16,0.845,0.84375,0.83,0.85,0.007187952884282599,16,0.985,0.985,0.98,0.99,0.005163977794943227,16,0.75,0.765,0.75,0.8300000000000001,0.03224903099319422,red,orange,green,orange,575.0,696.0,67.0,786.0
chunichi_denhen,24,0.19,0.205,0.12,0.43,0.06487446070815474,24,0.88,0.88,0.88,0.88,0.0,24,0.85,0.85,0.85,0.85,0.0,24,0.75,0.7400000000000001,0.67,0.75,0.027026556987687012,red,orange,orange,orange,838.0,324.0,724.0,786.0
citylimitsnews,16,0.19,0.191875,0.16,0.24,0.021669871557841162,16,0.93,0.930625,0.93,0.94,0.0024999999999999753,16,0.98,0.98,0.98,0.98,0.0,16,0.75,0.74,0.67,0.75,0.027325202042558918,red,green,green,orange,838.0,189.0,68.0,786.0
civic_lex,16,0.41,0.39875,0.29,0.46,0.04395072999014541,16,0.92,0.92,0.92,0.92,0.0,16,0.93,0.93,0.93,0.93,0.0,16,0.92,0.89875,0.75,0.92,0.058066054340437746,red,green,green,green,469.0,220.0,149.0,126.0
civio,16,0.48,0.49,0.4,0.5700000000000001,0.04676180777800048,16,0.81,0.81,0.81,0.81,0.0,16,0.86,0.86,0.86,0.86,0.0,16,0.92,0.92,0.92,0.92,0.0,red,orange,orange,green,392.0,774.0,675.0,126.0
clarincom,16,0.355,0.37125,0.28,0.45,0.045880278987817845,16,0.93,0.93875,0.93,0.96,0.01310216267135568,16,0.9,0.9,0.9,0.9,0.0,15,0.75,0.7286666666666667,0.67,0.75,0.03661901665736508,red,green,green,orange,533.0,189.0,588.0,786.0
clarionledger,15,0.56,0.658,0.38,0.86,0.19243551795712918,15,0.87,0.8633333333333333,0.79,0.87,0.020586634591635494,15,0.93,0.9253333333333333,0.86,0.93,0.01807392228230129,15,0.8300000000000001,0.8306666666666668,0.75,0.92,0.03217511608740668,orange,orange,green,orange,334.0,413.0,149.0,298.0
cnn,29,0.15,0.10862068965517241,0.0,0.15,0.05686601658604664,29,0.8,0.8082758620689655,0.7000000000000001,0.86,0.04226354098453802,29,0.84,0.8110344827586207,0.77,0.85,0.03782901641278319,29,0.67,0.6865517241379311,0.67,0.75,0.032980065631590796,red,orange,orange,orange,958.0,814.0,781.0,979.0
colabnewsco,15,0.45,0.45399999999999996,0.39,0.51,0.03887709571751176,15,0.94,0.94,0.94,0.94,0.0,15,0.76,0.76,0.76,0.76,0.0,15,0.92,0.92,0.92,0.92,0.0,red,green,orange,green,416.0,162.0,1029.0,126.0
coloradoan,16,0.85,0.758125,0.44,0.87,0.17112251946096005,16,0.87,0.865625,0.79,0.88,0.02064582282206254,16,0.92,0.915625,0.85,0.92,0.017500000000000012,16,0.8300000000000001,0.8250000000000001,0.75,0.8300000000000001,0.020000000000000018,orange,orange,green,orange,58.0,413.0,233.0,298.0
columbiatribune,15,0.85,0.8253333333333334,0.5,0.87,0.0915631450082921,15,0.87,0.8713333333333334,0.86,0.88,0.005163977794943237,15,0.92,0.92,0.92,0.92,0.0,15,0.8300000000000001,0.8313333333333334,0.67,0.92,0.054624257649962864,orange,orange,green,orange,58.0,413.0,233.0,298.0
commondreams,22,0.775,0.7772727272727273,0.73,0.84,0.0341121146168977,22,0.75,0.7454545454545454,0.73,0.75,0.008578640544577826,22,0.99,0.9900000000000001,0.99,0.99,0.0,22,0.92,0.92,0.92,0.92,0.0,orange,orange,green,green,253.0,951.0,37.0,126.0
connpost,15,0.16,0.15933333333333335,0.15,0.16,0.0025819888974716156,15,0.67,0.676,0.66,0.72,0.018047556225547177,15,0.85,0.85,0.85,0.85,0.0,15,0.67,0.664,0.58,0.67,0.023237900077244522,red,orange,orange,orange,923.0,1048.0,724.0,979.0
conversationus,15,0.59,0.594,0.53,0.66,0.041369415894215514,15,0.95,0.95,0.95,0.95,0.0,15,1.0,1.0,1.0,1.0,0.0,15,1.0,1.0,1.0,1.0,0.0,orange,green,green,green,320.0,139.0,1.0,1.0
correio,24,0.27,0.2970833333333333,0.09,0.49,0.09684048590411412,24,0.89,0.9079166666666666,0.82,0.96,0.04043020466526679,24,0.9,0.8941666666666667,0.83,0.9,0.0197630895900648,24,0.8300000000000001,0.8241666666666667,0.67,0.92,0.04835706563783051,red,orange,green,orange,651.0,291.0,588.0,298.0
coshtribune,15,0.85,0.844,0.77,0.88,0.02746426249302382,15,0.87,0.8666666666666667,0.86,0.87,0.00487950036474267,15,0.93,0.93,0.93,0.93,0.0,15,0.8300000000000001,0.8306666666666668,0.75,0.92,0.032175116087406676,orange,orange,green,orange,58.0,413.0,149.0,298.0
courierjournal,15,0.83,0.7633333333333333,0.45,0.87,0.14993649449334334,15,0.87,0.87,0.86,0.88,0.006546536707079773,15,0.93,0.93,0.93,0.93,0.0,15,0.8300000000000001,0.8313333333333334,0.67,0.92,0.054624257649962836,orange,orange,green,orange,204.0,413.0,149.0,298.0
courierpress,15,0.84,0.788,0.41,0.86,0.13898612469287305,15,0.87,0.87,0.86,0.88,0.007559289460184549,15,0.92,0.92,0.92,0.92,0.0,15,0.8300000000000001,0.8246666666666668,0.75,0.8300000000000001,0.020655911179772914,orange,orange,green,orange,99.0,413.0,233.0,298.0
cpipr,15,0.27,0.26266666666666666,0.2,0.36,0.04802776974487434,15,0.8,0.8,0.8,0.8,0.0,15,0.9,0.9,0.9,0.9,0.0,15,0.92,0.92,0.92,0.92,0.0,red,orange,green,green,651.0,814.0,588.0,126.0
cpsj,15,0.86,0.8006666666666666,0.47,0.88,0.1347731780578373,15,0.87,0.8693333333333333,0.86,0.88,0.004577377082170599,15,0.92,0.92,0.92,0.92,0.0,15,0.8300000000000001,0.8366666666666667,0.75,0.92,0.03958114029012641,orange,orange,green,orange,25.0,413.0,233.0,298.0
crikey_news,15,0.38,0.382,0.28,0.46,0.04959838707054898,15,0.9,0.8973333333333334,0.89,0.9,0.0045773770821706545,15,0.68,0.68,0.68,0.68,0.0,15,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,5.93439168722175e-17,red,green,orange,orange,493.0,269.0,1092.0,298.0
cronica,15,0.43,0.41000000000000003,0.32,0.46,0.047358812726430784,15,0.8300000000000001,0.8313333333333334,0.83,0.85,0.0051639777949432026,15,1.0,1.0,1.0,1.0,0.0,15,0.8300000000000001,0.8246666666666668,0.75,0.8300000000000001,0.020655911179772914,red,orange,green,orange,444.0,716.0,1.0,298.0
csgazette,15,0.16,0.16133333333333333,0.16,0.17,0.003518657752744988,15,0.8,0.7986666666666667,0.78,0.82,0.009154754164341259,15,0.77,0.77,0.77,0.77,0.0,15,0.67,0.664,0.58,0.67,0.023237900077244522,red,orange,orange,orange,923.0,814.0,989.0,979.0
ctmirror,15,0.39,0.38999999999999996,0.25,0.54,0.07810249675906657,15,0.88,0.8826666666666667,0.88,0.9,0.007037315505489979,15,0.9,0.9,0.9,0.9,0.0,15,0.8300000000000001,0.8606666666666667,0.75,1.0,0.0825025252138786,red,orange,green,orange,486.0,324.0,588.0,298.0
cuestion_p,15,0.28,0.258,0.15,0.31,0.04279519332154688,15,0.86,0.86,0.86,0.86,0.0,15,0.86,0.86,0.86,0.86,0.0,15,0.75,0.75,0.75,0.75,0.0,red,orange,orange,orange,626.0,627.0,675.0,786.0
curbed,15,0.08,0.09533333333333333,0.06,0.18,0.03181793444554427,15,0.93,0.93,0.93,0.93,0.0,15,1.0,1.0,1.0,1.0,0.0,15,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,5.93439168722175e-17,red,green,green,orange,1055.0,189.0,1.0,298.0
dagbladet,15,0.73,0.7066666666666667,0.5700000000000001,0.8,0.062182527020592085,15,0.96,0.9540000000000001,0.93,0.96,0.012421180068162322,15,1.0,0.996,0.99,1.0,0.005070925528371094,15,0.92,0.92,0.92,0.92,0.0,orange,green,green,green,261.0,89.0,1.0,126.0
dailyamerican,15,0.85,0.8253333333333334,0.53,0.9,0.08634372064741067,15,0.87,0.8593333333333334,0.76,0.88,0.028149262021959862,15,0.92,0.9153333333333333,0.85,0.92,0.01807392228230129,15,0.8300000000000001,0.8366666666666667,0.75,0.92,0.03958114029012641,orange,orange,green,orange,58.0,413.0,233.0,298.0
dailycamera,15,0.05,0.04066666666666666,0.01,0.07,0.02120197654757239,15,0.87,0.862,0.84,0.87,0.013732131246511937,15,0.76,0.76,0.76,0.76,0.0,15,0.75,0.7386666666666667,0.58,0.75,0.043893811257017405,red,orange,orange,orange,1076.0,413.0,1029.0,786.0
dailycommercial,15,0.8200000000000001,0.7073333333333333,0.43,0.84,0.172356220272628,15,0.87,0.874,0.87,0.88,0.005070925528371103,15,0.92,0.92,0.92,0.92,0.0,15,0.8300000000000001,0.8246666666666668,0.75,0.8300000000000001,0.020655911179772914,orange,orange,green,orange,218.0,413.0,233.0,298.0
dailyecho,22,0.15,0.1531818181818182,0.11,0.25,0.02884876223083205,22,0.6900000000000001,0.69,0.69,0.6900000000000001,5.93439168722175e-17,22,0.93,0.9204545454545454,0.86,0.93,0.02458750606599735,22,0.58,0.5763636363636363,0.5,0.58,0.017056057308448825,red,orange,green,orange,958.0,1031.0,149.0,1067.0
dailyherald,22,0.225,0.26,0.18,0.46,0.08141603913585718,22,0.92,0.92,0.92,0.92,0.0,22,0.91,0.91,0.91,0.91,0.0,22,0.67,0.67,0.67,0.67,0.0,red,green,green,orange,754.0,220.0,487.0,979.0
dailykos,22,0.19,0.19136363636363637,0.17,0.22,0.015825071893451236,22,0.8,0.7890909090909091,0.74,0.8,0.023686261018551702,22,0.7000000000000001,0.7000000000000001,0.7,0.7000000000000001,5.93439168722175e-17,22,0.67,0.67,0.67,0.67,0.0,red,orange,orange,orange,838.0,814.0,1082.0,979.0
dailymaverick,15,0.2,0.19133333333333333,0.14,0.23,0.026149751888106386,15,0.75,0.75,0.75,0.75,0.0,15,0.8200000000000001,0.8200000000000001,0.82,0.8200000000000001,5.93439168722175e-17,15,0.75,0.7333333333333333,0.5,0.75,0.0645497224367903,red,orange,orange,orange,813.0,951.0,922.0,786.0
dailymirror,22,0.24,0.23590909090909093,0.19,0.26,0.018428521091243034,22,0.68,0.6822727272727274,0.68,0.73,0.010660035817780512,22,0.8200000000000001,0.82,0.82,0.8200000000000001,5.93439168722175e-17,22,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,5.93439168722175e-17,red,orange,orange,orange,710.0,1036.0,922.0,298.0
dailypenn,15,0.19,0.20266666666666666,0.16,0.34,0.05243590191389683,15,0.77,0.77,0.77,0.77,0.0,15,0.77,0.77,0.77,0.77,0.0,15,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,5.93439168722175e-17,red,orange,orange,orange,838.0,906.0,989.0,298.0
dailyrecord,15,0.84,0.8333333333333334,0.72,0.88,0.0361873432227873,15,0.87,0.862,0.76,0.88,0.028834503141697655,15,0.92,0.9153333333333333,0.85,0.92,0.0180739222823013,15,0.8300000000000001,0.8306666666666668,0.75,0.92,0.03217511608740668,orange,orange,green,orange,99.0,413.0,233.0,298.0
dailysunsa,15,0.44,0.436,0.36,0.52,0.04732863826479693,15,0.96,0.9599999999999999,0.96,0.96,0.0,15,0.95,0.95,0.95,0.95,0.0,15,0.92,0.92,0.92,0.92,0.0,red,green,green,green,429.0,89.0,148.0,126.0
dailytarheel,15,0.21,0.19733333333333333,0.12,0.29,0.046362957299160804,15,0.8300000000000001,0.8293333333333334,0.8200000000000001,0.8300000000000001,0.0025819888974715982,15,0.9,0.9026666666666667,0.9,0.91,0.004577377082170635,15,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,5.93439168722175e-17,red,orange,green,orange,786.0,716.0,588.0,298.0
dailyyonder,15,0.53,0.5066666666666667,0.38,0.58,0.05407226205560042,15,0.98,0.98,0.98,0.98,0.0,15,0.91,0.91,0.91,0.91,0.0,15,1.0,1.0,1.0,1.0,0.0,orange,green,green,green,358.0,27.0,487.0,1.0
dainik_online,14,0.47,0.4635714285714286,0.36,0.55,0.05227253181564466,14,0.92,0.92,0.92,0.92,0.0,14,0.84,0.8407142857142856,0.84,0.85,0.0026726124191242292,14,0.8300000000000001,0.8242857142857144,0.75,0.8300000000000001,0.021380899352993962,red,green,orange,orange,399.0,220.0,781.0,298.0
dallasfreepress,15,0.4,0.4046666666666667,0.31,0.49,0.05012365661422709,15,0.91,0.91,0.91,0.91,0.0,15,0.84,0.84,0.84,0.84,0.0,15,1.0,1.0,1.0,1.0,0.0,red,green,orange,green,478.0,244.0,781.0,1.0
dallasnews,15,0.0,0.0013333333333333333,0.0,0.01,0.003518657752744984,15,0.86,0.8513333333333333,0.75,0.89,0.035630377622526105,15,1.0,0.9906666666666666,0.93,1.0,0.02463060426921486,15,0.75,0.7553333333333333,0.67,0.8300000000000001,0.03661901665736508,red,orange,green,orange,1100.0,627.0,1.0,786.0
dbnewsjournal,15,0.81,0.7213333333333334,0.46,0.87,0.1597706689810951,15,0.88,0.8786666666666666,0.87,0.89,0.005163977794943225,15,0.92,0.92,0.92,0.92,0.0,15,0.8300000000000001,0.8426666666666667,0.75,0.92,0.04495500395898526,orange,orange,green,orange,238.0,324.0,233.0,298.0
dcexaminer,22,0.35,0.41590909090909095,0.24,0.78,0.15762097669527458,22,0.87,0.864090909090909,0.85,0.88,0.009081163607574317,22,0.91,0.91,0.91,0.91,0.0,22,0.8300000000000001,0.8227272727272728,0.75,0.8300000000000001,0.023539595453459985,red,orange,green,orange,538.0,413.0,487.0,298.0
dcnepal,15,0.18,0.19666666666666668,0.11,0.33,0.05863527298559493,15,0.8200000000000001,0.8200000000000001,0.82,0.8200000000000001,5.93439168722175e-17,15,0.79,0.7900000000000001,0.79,0.79,0.0,15,0.92,0.902,0.83,0.92,0.037263540204487106,red,orange,orange,green,869.0,748.0,966.0,126.0
delawareonline,15,0.8300000000000001,0.7533333333333334,0.39,0.85,0.16242214252050846,15,0.87,0.8626666666666666,0.76,0.88,0.028900486072695988,15,0.92,0.9153333333333333,0.85,0.92,0.0180739222823013,15,0.8300000000000001,0.8360000000000001,0.83,0.92,0.023237900077244498,orange,orange,green,orange,168.0,413.0,233.0,298.0
demingheadlight,15,0.86,0.8106666666666666,0.5,0.88,0.12532624093407838,15,0.87,0.86,0.76,0.92,0.03891382420536069,15,0.93,0.9206666666666667,0.86,0.93,0.024630604269214897,15,0.8300000000000001,0.8246666666666668,0.75,0.8300000000000001,0.020655911179772914,orange,orange,green,orange,25.0,413.0,149.0,298.0
democracynow,22,0.5650000000000001,0.5731818181818182,0.42,0.68,0.06274562125768608,22,0.6900000000000001,0.69,0.69,0.6900000000000001,5.93439168722175e-17,22,0.79,0.7900000000000001,0.79,0.79,0.0,22,0.92,0.92,0.92,0.92,0.0,orange,orange,orange,green,331.0,1031.0,966.0,126.0
denverpost,15,0.06,0.05999999999999999,0.06,0.06,0.0,15,0.91,0.9286666666666666,0.84,0.98,0.041553178779326454,15,0.84,0.8633333333333333,0.84,0.91,0.034156502553198693,15,0.75,0.7386666666666667,0.58,0.75,0.043893811257017405,red,green,orange,orange,1070.0,244.0,781.0,786.0
derspiegel,15,0.35,0.3466666666666667,0.31,0.39,0.027945525240230883,15,0.73,0.7346666666666667,0.73,0.74,0.005163977794943255,15,0.77,0.77,0.77,0.77,0.0,15,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,5.93439168722175e-17,red,orange,orange,orange,538.0,979.0,989.0,298.0
deshsanchar1,15,0.37,0.34600000000000003,0.19,0.45,0.09061693313850658,15,0.88,0.88,0.88,0.88,0.0,15,0.8,0.8,0.8,0.8,0.0,15,0.75,0.7446666666666667,0.67,0.75,0.020655911179772876,red,orange,orange,orange,507.0,324.0,962.0,786.0
devilslakenews,15,0.86,0.7913333333333333,0.48,0.9,0.15352369136235558,15,0.87,0.8726666666666667,0.86,0.92,0.013870146083619769,15,0.92,0.92,0.92,0.92,0.0,15,0.8300000000000001,0.8306666666666668,0.75,0.92,0.03217511608740668,orange,orange,green,orange,25.0,413.0,233.0,298.0
diarioonline,24,0.295,0.28375,0.15,0.48,0.08106961581687464,24,0.74,0.7454166666666667,0.72,0.76,0.011412870944175516,24,0.8300000000000001,0.8475,0.83,0.9,0.030962810792528397,24,0.75,0.7400000000000001,0.67,0.75,0.027026556987687064,red,orange,orange,orange,609.0,969.0,871.0,786.0
diariopopularRS,24,0.275,0.28583333333333333,0.19,0.69,0.09916681890135678,24,0.86,0.8608333333333333,0.82,0.89,0.012128538629008917,24,0.76,0.7654166666666667,0.75,0.9,0.02873857681064684,24,0.92,0.9091666666666667,0.75,0.92,0.038551678096523524,red,orange,orange,green,643.0,627.0,1029.0,126.0
dnj_com,15,0.85,0.8266666666666667,0.49,0.88,0.0961150104723255,15,0.87,0.868,0.86,0.87,0.004140393356054113,15,0.93,0.93,0.93,0.93,0.0,15,0.8300000000000001,0.8366666666666667,0.75,0.92,0.03958114029012641,orange,orange,green,orange,58.0,413.0,149.0,298.0
dnyuzcom,15,0.36,0.35333333333333333,0.19,0.45,0.06704653678780206,15,0.94,0.9346666666666666,0.92,0.94,0.009154754164341245,15,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,5.93439168722175e-17,15,0.92,0.8900000000000001,0.83,0.92,0.04391550328268398,red,green,orange,green,521.0,162.0,871.0,126.0
documentedny,15,0.27,0.2833333333333333,0.21,0.35,0.04253849796976628,15,0.8,0.7966666666666667,0.75,0.8,0.012909944487358068,15,0.73,0.73,0.73,0.73,0.0,15,0.8300000000000001,0.8193333333333334,0.67,0.8300000000000001,0.04131182235954578,red,orange,orange,orange,651.0,814.0,1075.0,298.0
doorcountyknock,15,0.85,0.8533333333333334,0.79,0.91,0.026367367999823102,15,0.95,0.95,0.95,0.95,0.0,15,0.89,0.89,0.89,0.89,0.0,15,1.0,1.0,1.0,1.0,0.0,orange,green,orange,green,58.0,139.0,649.0,1.0
dvillechief,15,0.87,0.8200000000000001,0.44,0.9,0.13480144128097651,15,0.87,0.8686666666666666,0.86,0.9,0.009904304018720257,15,0.92,0.92,0.92,0.92,0.0,15,0.8300000000000001,0.8366666666666667,0.75,0.92,0.03958114029012641,orange,orange,green,orange,21.0,413.0,233.0,298.0
dwnews,15,0.17,0.16666666666666666,0.15,0.2,0.012909944487358058,15,0.89,0.8846666666666666,0.87,0.89,0.00915475416434128,15,0.86,0.86,0.86,0.86,0.0,15,0.75,0.7446666666666667,0.67,0.75,0.020655911179772876,red,orange,orange,orange,886.0,291.0,675.0,786.0
eNCA,15,0.19,0.216,0.07,0.31,0.06801260387394592,15,0.75,0.7526666666666666,0.75,0.77,0.0070373155054899925,15,0.84,0.8306666666666666,0.77,0.84,0.024630604269214873,15,0.75,0.7393333333333333,0.67,0.75,0.02814926202195985,red,orange,orange,orange,838.0,951.0,781.0,786.0
eastlansinginfo,15,0.73,0.7326666666666667,0.67,0.79,0.04636295729916082,15,0.8200000000000001,0.8200000000000001,0.82,0.8200000000000001,5.93439168722175e-17,15,0.9,0.9,0.9,0.9,0.0,15,0.92,0.8960000000000001,0.8300000000000001,0.92,0.04119639373953569,orange,orange,green,green,261.0,748.0,588.0,126.0
eater,15,0.33,0.316,0.22,0.36,0.04436858605558023,15,0.96,0.9626666666666667,0.96,0.98,0.007037315505490009,15,0.9,0.9,0.9,0.9,0.0,15,0.75,0.7873333333333333,0.75,0.8300000000000001,0.0413118223595458,red,green,green,orange,565.0,89.0,588.0,786.0
echopilot,15,0.86,0.8606666666666667,0.8300000000000001,0.95,0.027377432485969334,15,0.87,0.8693333333333333,0.86,0.88,0.0059361683970466485,15,0.92,0.92,0.92,0.92,0.0,15,0.8300000000000001,0.8246666666666668,0.75,0.8300000000000001,0.020655911179772914,orange,orange,green,orange,25.0,413.0,233.0,298.0
ek_business,15,0.47,0.4513333333333333,0.28,0.56,0.08253714892326335,15,0.67,0.67,0.67,0.67,0.0,15,0.85,0.85,0.85,0.85,0.0,15,0.75,0.7386666666666667,0.58,0.75,0.043893811257017405,red,orange,orange,orange,399.0,1048.0,724.0,786.0
el_pais,15,0.26,0.3026666666666667,0.24,0.48,0.08198141485088177,15,0.89,0.8753333333333334,0.8,0.91,0.039976183385801556,15,0.98,0.9753333333333333,0.91,0.98,0.01807392228230126,15,0.8300000000000001,0.8193333333333334,0.75,0.8300000000000001,0.02814926202195989,red,orange,green,orange,667.0,291.0,68.0,298.0
el_timpano,15,0.36,0.3466666666666667,0.25,0.43,0.056273143387113776,15,0.89,0.89,0.89,0.89,0.0,15,0.91,0.91,0.91,0.91,0.0,15,1.0,1.0,1.0,1.0,0.0,red,orange,green,green,521.0,291.0,487.0,1.0
