identifier,handle,file_name,url,mtime,size,md5,sha1
13wmaznews-2022,13wmaznews,13wmaznews-2022-07-27T18:59:39.515053-04:00.lighthouse.json,https://archive.org/download/13wmaznews-2022/13wmaznews-2022-07-27T18:59:39.515053-04:00.lighthouse.json,2022-07-27 22:59:47,1459,a920ce834da4272ee5bd64164b17fba9,71aa3dcac0f5c68f2aebca02ba29aac1b4489af1
13wmaznews-2022,13wmaznews,13wmaznews-2022-07-28T07:03:12.403732-04:00.lighthouse.json,https://archive.org/download/13wmaznews-2022/13wmaznews-2022-07-28T07:03:12.403732-04:00.lighthouse.json,2022-07-28 11:03:19,1458,95e0b8a7f552a0abff040bd763e2dcd0,ab88d1018dc862013b685aa4c1761fb0e4b1a411
13wmaznews-2022,13wmaznews,13wmaznews-2022-07-28T19:05:34.937760-04:00.lighthouse.json,https://archive.org/download/13wmaznews-2022/13wmaznews-2022-07-28T19:05:34.937760-04:00.lighthouse.json,2022-07-28 23:05:42,1459,ed843490846d6608b190956a46104196,77e24dc639e5816e888641c268b31e87b99d1ae0
13wmaznews-2022,13wmaznews,13wmaznews-2022-07-29T07:02:03.992057-04:00.lighthouse.json,https://archive.org/download/13wmaznews-2022/13wmaznews-2022-07-29T07:02:03.992057-04:00.lighthouse.json,2022-07-29 11:02:10,1458,eda73854fab57242a194eeb4ebc4e2db,bfce9320151f3483fbeca46c5feeb906ed7b657b
13wmaznews-2022,13wmaznews,13wmaznews-2022-07-29T19:58:34.007998-04:00.lighthouse.json,https://archive.org/download/13wmaznews-2022/13wmaznews-2022-07-29T19:58:34.007998-04:00.lighthouse.json,2022-07-29 23:58:40,1459,0f5d8c7041cd5bbb4f141a64526c04a4,caf7ce4732de1b95372e7597583b501ae1901498
13wmaznews-2022,13wmaznews,13wmaznews-2022-07-30T07:07:38.199880-04:00.lighthouse.json,https://archive.org/download/13wmaznews-2022/13wmaznews-2022-07-30T07:07:38.199880-04:00.lighthouse.json,2022-07-30 11:07:47,1459,2a3fbdc16e92acdd5fe5e55f5bc6d61a,530b2a80c502d44985c7e23c4aa4f6d2334ca25d
13wmaznews-2022,13wmaznews,13wmaznews-2022-07-30T19:10:02.363128-04:00.lighthouse.json,https://archive.org/download/13wmaznews-2022/13wmaznews-2022-07-30T19:10:02.363128-04:00.lighthouse.json,2022-07-30 23:10:10,1459,2c7cdde7227b01fd487229fa99db54d7,35662c4c4f1c0293badb5678f7c5b603daf94425
13wmaznews-2022,13wmaznews,13wmaznews-2022-07-31T07:04:54.119501-04:00.lighthouse.json,https://archive.org/download/13wmaznews-2022/13wmaznews-2022-07-31T07:04:54.119501-04:00.lighthouse.json,2022-07-31 11:05:00,1459,6f4bdfbe4abfcefdab524759214d1824,9a4d08c8315c1ee55bd1168f4467b82b1da22e92
14eastmag-2022,14eastmag,14eastmag-2022-07-23T17:57:39.090501-05:00.lighthouse.json,https://archive.org/download/14eastmag-2022/14eastmag-2022-07-23T17:57:39.090501-05:00.lighthouse.json,2022-07-23 22:57:46,1501,a1d511b85d0fa06a57883c9a93572741,9752fc289d95117a94b54166539b6e0de133487f
14eastmag-2022,14eastmag,14eastmag-2022-07-24T05:54:54.300547-05:00.lighthouse.json,https://archive.org/download/14eastmag-2022/14eastmag-2022-07-24T05:54:54.300547-05:00.lighthouse.json,2022-07-24 10:55:11,1500,2c814aec3fc5f92605f9fff9a4619ca2,094605998cde075f4f4ada45d01f3530d152ac75
14eastmag-2022,14eastmag,14eastmag-2022-07-24T10:45:26.623372-05:00.lighthouse.json,https://archive.org/download/14eastmag-2022/14eastmag-2022-07-24T10:45:26.623372-05:00.lighthouse.json,2022-07-24 15:45:34,1501,abc09061095832f0b062e6db2e7dfac4,74644bc65e374467b3c28fbdd5e37620aa8ac64e
14eastmag-2022,14eastmag,14eastmag-2022-07-24T19:44:59.768555-05:00.lighthouse.json,https://archive.org/download/14eastmag-2022/14eastmag-2022-07-24T19:44:59.768555-05:00.lighthouse.json,2022-07-25 00:45:21,1501,d2d22bd9a2bf5bff0a96f39ea55d4107,ba5a8a631cc6963c3b247e97570cd3201f55a8d7
