handle,datetime,screenshot_url,hyperlinks_url,accessibility_url,lighthouse_url,wayback_url
amazoniaagencia,2022-10-18 16:15:52.549360+00:00,https://archive.org/download/amazoniaagencia-2022/amazoniaagencia-2022-10-18T13:15:52.549360-03:00.jpg,https://archive.org/download/amazoniaagencia-2022/amazoniaagencia-2022-10-18T13:15:52.549360-03:00.hyperlinks.json,https://archive.org/download/amazoniaagencia-2022/amazoniaagencia-2022-10-18T13:15:52.549360-03:00.accessibility.json,https://archive.org/download/amazoniaagencia-2022/amazoniaagencia-2022-10-18T13:15:52.549360-03:00.lighthouse.json,https://archive.org/download/amazoniaagencia-2022/amazoniaagencia-2022-10-18T13:15:52.549360-03:00.wayback.json
amerindependent,2022-10-18 23:07:49.415888+00:00,https://archive.org/download/amerindependent-2022/amerindependent-2022-10-18T19:07:49.415888-04:00.jpg,https://archive.org/download/amerindependent-2022/amerindependent-2022-10-18T19:07:49.415888-04:00.hyperlinks.json,https://archive.org/download/amerindependent-2022/amerindependent-2022-10-18T19:07:49.415888-04:00.accessibility.json,https://archive.org/download/amerindependent-2022/amerindependent-2022-10-18T19:07:49.415888-04:00.lighthouse.json,https://archive.org/download/amerindependent-2022/amerindependent-2022-10-18T19:07:49.415888-04:00.wayback.json
amestribnews,2022-10-18 23:07:35.353695+00:00,https://archive.org/download/amestribnews-2022/amestribnews-2022-10-18T18:07:35.353695-05:00.jpg,https://archive.org/download/amestribnews-2022/amestribnews-2022-10-18T18:07:35.353695-05:00.hyperlinks.json,https://archive.org/download/amestribnews-2022/amestribnews-2022-10-18T18:07:35.353695-05:00.accessibility.json,https://archive.org/download/amestribnews-2022/amestribnews-2022-10-18T18:07:35.353695-05:00.lighthouse.json,https://archive.org/download/amestribnews-2022/amestribnews-2022-10-18T18:07:35.353695-05:00.wayback.json
anchoragepress,2022-10-18 16:15:34.266413+00:00,https://archive.org/download/anchoragepress-2022/anchoragepress-2022-10-18T08:15:34.266413-08:00.jpg,https://archive.org/download/anchoragepress-2022/anchoragepress-2022-10-18T08:15:34.266413-08:00.hyperlinks.json,https://archive.org/download/anchoragepress-2022/anchoragepress-2022-10-18T08:15:34.266413-08:00.accessibility.json,https://archive.org/download/anchoragepress-2022/anchoragepress-2022-10-18T08:15:34.266413-08:00.lighthouse.json,https://archive.org/download/anchoragepress-2022/anchoragepress-2022-10-18T08:15:34.266413-08:00.wayback.json
andscape,2022-10-18 16:15:58.636464+00:00,,https://archive.org/download/andscape-2022/andscape-2022-10-18T12:15:58.636464-04:00.hyperlinks.json,,https://archive.org/download/andscape-2022/andscape-2022-10-18T12:15:58.636464-04:00.lighthouse.json,https://archive.org/download/andscape-2022/andscape-2022-10-18T12:15:58.636464-04:00.wayback.json
annapurna_post,2022-10-18 23:07:26.046045+00:00,https://archive.org/download/annapurna_post-2022/annapurna_post-2022-10-19T04:52:26.046045+05:45.jpg,https://archive.org/download/annapurna_post-2022/annapurna_post-2022-10-19T04:52:26.046045+05:45.hyperlinks.json,https://archive.org/download/annapurna_post-2022/annapurna_post-2022-10-19T04:52:26.046045+05:45.accessibility.json,https://archive.org/download/annapurna_post-2022/annapurna_post-2022-10-19T04:52:26.046045+05:45.lighthouse.json,https://archive.org/download/annapurna_post-2022/annapurna_post-2022-10-19T04:52:26.046045+05:45.wayback.json
ap,2022-10-18 23:10:52.216048+00:00,https://archive.org/download/ap-2022/ap-2022-10-18T19:10:52.216048-04:00.jpg,https://archive.org/download/ap-2022/ap-2022-10-18T19:10:52.216048-04:00.hyperlinks.json,https://archive.org/download/ap-2022/ap-2022-10-18T19:10:52.216048-04:00.accessibility.json,https://archive.org/download/ap-2022/ap-2022-10-18T19:10:52.216048-04:00.lighthouse.json,https://archive.org/download/ap-2022/ap-2022-10-18T19:10:52.216048-04:00.wayback.json
apmreports,2022-10-18 16:15:44.264128+00:00,https://archive.org/download/apmreports-2022/apmreports-2022-10-18T11:15:44.264128-05:00.jpg,,https://archive.org/download/apmreports-2022/apmreports-2022-10-18T11:15:44.264128-05:00.accessibility.json,https://archive.org/download/apmreports-2022/apmreports-2022-10-18T11:15:44.264128-05:00.lighthouse.json,https://archive.org/download/apmreports-2022/apmreports-2022-10-18T11:15:44.264128-05:00.wayback.json
appalachia100,2022-10-18 23:10:18.022827+00:00,https://archive.org/download/appalachia100-2022/appalachia100-2022-10-18T19:10:18.022827-04:00.jpg,https://archive.org/download/appalachia100-2022/appalachia100-2022-10-18T19:10:18.022827-04:00.hyperlinks.json,https://archive.org/download/appalachia100-2022/appalachia100-2022-10-18T19:10:18.022827-04:00.accessibility.json,https://archive.org/download/appalachia100-2022/appalachia100-2022-10-18T19:10:18.022827-04:00.lighthouse.json,https://archive.org/download/appalachia100-2022/appalachia100-2022-10-18T19:10:18.022827-04:00.wayback.json
argusleader,2022-10-18 16:15:58.979027+00:00,https://archive.org/download/argusleader-2022/argusleader-2022-10-18T11:15:58.979027-05:00.jpg,https://archive.org/download/argusleader-2022/argusleader-2022-10-18T11:15:58.979027-05:00.hyperlinks.json,https://archive.org/download/argusleader-2022/argusleader-2022-10-18T11:15:58.979027-05:00.accessibility.json,https://archive.org/download/argusleader-2022/argusleader-2022-10-18T11:15:58.979027-05:00.lighthouse.json,https://archive.org/download/argusleader-2022/argusleader-2022-10-18T11:15:58.979027-05:00.wayback.json
aristeguionline,2022-10-18 23:11:04.473419+00:00,https://archive.org/download/aristeguionline-2022/aristeguionline-2022-10-18T18:11:04.473419-05:00.jpg,https://archive.org/download/aristeguionline-2022/aristeguionline-2022-10-18T18:11:04.473419-05:00.hyperlinks.json,https://archive.org/download/aristeguionline-2022/aristeguionline-2022-10-18T18:11:04.473419-05:00.accessibility.json,https://archive.org/download/aristeguionline-2022/aristeguionline-2022-10-18T18:11:04.473419-05:00.lighthouse.json,https://archive.org/download/aristeguionline-2022/aristeguionline-2022-10-18T18:11:04.473419-05:00.wayback.json
arizcir,2022-10-18 23:11:18.565602+00:00,https://archive.org/download/arizcir-2022/arizcir-2022-10-18T16:11:18.565602-07:00.jpg,https://archive.org/download/arizcir-2022/arizcir-2022-10-18T16:11:18.565602-07:00.hyperlinks.json,https://archive.org/download/arizcir-2022/arizcir-2022-10-18T16:11:18.565602-07:00.accessibility.json,https://archive.org/download/arizcir-2022/arizcir-2022-10-18T16:11:18.565602-07:00.lighthouse.json,https://archive.org/download/arizcir-2022/arizcir-2022-10-18T16:11:18.565602-07:00.wayback.json
arkansasonline,2022-10-18 23:12:04.877246+00:00,https://archive.org/download/arkansasonline-2022/arkansasonline-2022-10-18T18:12:04.877246-05:00.jpg,https://archive.org/download/arkansasonline-2022/arkansasonline-2022-10-18T18:12:04.877246-05:00.hyperlinks.json,https://archive.org/download/arkansasonline-2022/arkansasonline-2022-10-18T18:12:04.877246-05:00.accessibility.json,https://archive.org/download/arkansasonline-2022/arkansasonline-2022-10-18T18:12:04.877246-05:00.lighthouse.json,https://archive.org/download/arkansasonline-2022/arkansasonline-2022-10-18T18:12:04.877246-05:00.wayback.json
arkbusiness,2022-10-18 23:11:44.950571+00:00,https://archive.org/download/arkbusiness-2022/arkbusiness-2022-10-18T18:11:44.950571-05:00.jpg,https://archive.org/download/arkbusiness-2022/arkbusiness-2022-10-18T18:11:44.950571-05:00.hyperlinks.json,https://archive.org/download/arkbusiness-2022/arkbusiness-2022-10-18T18:11:44.950571-05:00.accessibility.json,https://archive.org/download/arkbusiness-2022/arkbusiness-2022-10-18T18:11:44.950571-05:00.lighthouse.json,https://archive.org/download/arkbusiness-2022/arkbusiness-2022-10-18T18:11:44.950571-05:00.wayback.json
arknewsorg,2022-10-18 23:10:09.956608+00:00,https://archive.org/download/arknewsorg-2022/arknewsorg-2022-10-18T18:10:09.956608-05:00.jpg,https://archive.org/download/arknewsorg-2022/arknewsorg-2022-10-18T18:10:09.956608-05:00.hyperlinks.json,https://archive.org/download/arknewsorg-2022/arknewsorg-2022-10-18T18:10:09.956608-05:00.accessibility.json,https://archive.org/download/arknewsorg-2022/arknewsorg-2022-10-18T18:10:09.956608-05:00.lighthouse.json,https://archive.org/download/arknewsorg-2022/arknewsorg-2022-10-18T18:10:09.956608-05:00.wayback.json
arktimes,2022-10-18 23:10:19.313476+00:00,https://archive.org/download/arktimes-2022/arktimes-2022-10-18T18:10:19.313476-05:00.jpg,https://archive.org/download/arktimes-2022/arktimes-2022-10-18T18:10:19.313476-05:00.hyperlinks.json,https://archive.org/download/arktimes-2022/arktimes-2022-10-18T18:10:19.313476-05:00.accessibility.json,https://archive.org/download/arktimes-2022/arktimes-2022-10-18T18:10:19.313476-05:00.lighthouse.json,https://archive.org/download/arktimes-2022/arktimes-2022-10-18T18:10:19.313476-05:00.wayback.json
arstechnica,2022-10-18 16:16:05.717782+00:00,https://archive.org/download/arstechnica-2022/arstechnica-2022-10-18T12:16:05.717782-04:00.jpg,https://archive.org/download/arstechnica-2022/arstechnica-2022-10-18T12:16:05.717782-04:00.hyperlinks.json,https://archive.org/download/arstechnica-2022/arstechnica-2022-10-18T12:16:05.717782-04:00.accessibility.json,https://archive.org/download/arstechnica-2022/arstechnica-2022-10-18T12:16:05.717782-04:00.lighthouse.json,https://archive.org/download/arstechnica-2022/arstechnica-2022-10-18T12:16:05.717782-04:00.wayback.json
arthasarokar,2022-10-18 16:18:28.693009+00:00,https://archive.org/download/arthasarokar-2022/arthasarokar-2022-10-18T22:03:28.693009+05:45.jpg,https://archive.org/download/arthasarokar-2022/arthasarokar-2022-10-18T22:03:28.693009+05:45.hyperlinks.json,https://archive.org/download/arthasarokar-2022/arthasarokar-2022-10-18T22:03:28.693009+05:45.accessibility.json,https://archive.org/download/arthasarokar-2022/arthasarokar-2022-10-18T22:03:28.693009+05:45.lighthouse.json,https://archive.org/download/arthasarokar-2022/arthasarokar-2022-10-18T22:03:28.693009+05:45.wayback.json
asahi,2022-10-18 16:15:35.619321+00:00,https://archive.org/download/asahi-2022/asahi-2022-10-19T01:15:35.619321+09:00.jpg,https://archive.org/download/asahi-2022/asahi-2022-10-19T01:15:35.619321+09:00.hyperlinks.json,https://archive.org/download/asahi-2022/asahi-2022-10-19T01:15:35.619321+09:00.accessibility.json,https://archive.org/download/asahi-2022/asahi-2022-10-19T01:15:35.619321+09:00.lighthouse.json,https://archive.org/download/asahi-2022/asahi-2022-10-19T01:15:35.619321+09:00.wayback.json
asburyparkpress,2022-10-18 23:11:12.480882+00:00,https://archive.org/download/asburyparkpress-2022/asburyparkpress-2022-10-18T19:11:12.480882-04:00.jpg,https://archive.org/download/asburyparkpress-2022/asburyparkpress-2022-10-18T19:11:12.480882-04:00.hyperlinks.json,https://archive.org/download/asburyparkpress-2022/asburyparkpress-2022-10-18T19:11:12.480882-04:00.accessibility.json,https://archive.org/download/asburyparkpress-2022/asburyparkpress-2022-10-18T19:11:12.480882-04:00.lighthouse.json,https://archive.org/download/asburyparkpress-2022/asburyparkpress-2022-10-18T19:11:12.480882-04:00.wayback.json
asheville,2022-10-18 16:17:49.206622+00:00,https://archive.org/download/asheville-2022/asheville-2022-10-18T12:17:49.206622-04:00.jpg,https://archive.org/download/asheville-2022/asheville-2022-10-18T12:17:49.206622-04:00.hyperlinks.json,https://archive.org/download/asheville-2022/asheville-2022-10-18T12:17:49.206622-04:00.accessibility.json,https://archive.org/download/asheville-2022/asheville-2022-10-18T12:17:49.206622-04:00.lighthouse.json,https://archive.org/download/asheville-2022/asheville-2022-10-18T12:17:49.206622-04:00.wayback.json
ashlandornews,2022-10-18 23:12:36.547205+00:00,https://archive.org/download/ashlandornews-2022/ashlandornews-2022-10-18T16:12:36.547205-07:00.jpg,https://archive.org/download/ashlandornews-2022/ashlandornews-2022-10-18T16:12:36.547205-07:00.hyperlinks.json,https://archive.org/download/ashlandornews-2022/ashlandornews-2022-10-18T16:12:36.547205-07:00.accessibility.json,https://archive.org/download/ashlandornews-2022/ashlandornews-2022-10-18T16:12:36.547205-07:00.lighthouse.json,https://archive.org/download/ashlandornews-2022/ashlandornews-2022-10-18T16:12:36.547205-07:00.wayback.json
aspendailynews,2022-10-18 23:11:22.200740+00:00,https://archive.org/download/aspendailynews-2022/aspendailynews-2022-10-18T17:11:22.200740-06:00.jpg,https://archive.org/download/aspendailynews-2022/aspendailynews-2022-10-18T17:11:22.200740-06:00.hyperlinks.json,https://archive.org/download/aspendailynews-2022/aspendailynews-2022-10-18T17:11:22.200740-06:00.accessibility.json,https://archive.org/download/aspendailynews-2022/aspendailynews-2022-10-18T17:11:22.200740-06:00.lighthouse.json,https://archive.org/download/aspendailynews-2022/aspendailynews-2022-10-18T17:11:22.200740-06:00.wayback.json
aspenjournalism,2022-10-18 23:11:18.732555+00:00,https://archive.org/download/aspenjournalism-2022/aspenjournalism-2022-10-18T17:11:18.732555-06:00.jpg,https://archive.org/download/aspenjournalism-2022/aspenjournalism-2022-10-18T17:11:18.732555-06:00.hyperlinks.json,https://archive.org/download/aspenjournalism-2022/aspenjournalism-2022-10-18T17:11:18.732555-06:00.accessibility.json,https://archive.org/download/aspenjournalism-2022/aspenjournalism-2022-10-18T17:11:18.732555-06:00.lighthouse.json,https://archive.org/download/aspenjournalism-2022/aspenjournalism-2022-10-18T17:11:18.732555-06:00.wayback.json
aspenpubradio,2022-10-18 16:18:03.087556+00:00,https://archive.org/download/aspenpubradio-2022/aspenpubradio-2022-10-18T10:18:03.087556-06:00.jpg,https://archive.org/download/aspenpubradio-2022/aspenpubradio-2022-10-18T10:18:03.087556-06:00.hyperlinks.json,https://archive.org/download/aspenpubradio-2022/aspenpubradio-2022-10-18T10:18:03.087556-06:00.accessibility.json,https://archive.org/download/aspenpubradio-2022/aspenpubradio-2022-10-18T10:18:03.087556-06:00.lighthouse.json,https://archive.org/download/aspenpubradio-2022/aspenpubradio-2022-10-18T10:18:03.087556-06:00.wayback.json
atarde,2022-10-18 16:18:13.945245+00:00,https://archive.org/download/atarde-2022/atarde-2022-10-18T13:18:13.945245-03:00.jpg,https://archive.org/download/atarde-2022/atarde-2022-10-18T13:18:13.945245-03:00.hyperlinks.json,https://archive.org/download/atarde-2022/atarde-2022-10-18T13:18:13.945245-03:00.accessibility.json,https://archive.org/download/atarde-2022/atarde-2022-10-18T13:18:13.945245-03:00.lighthouse.json,https://archive.org/download/atarde-2022/atarde-2022-10-18T13:18:13.945245-03:00.wayback.json
atlblog,2022-10-18 19:55:05.200332+00:00,https://archive.org/download/atlblog-2022/atlblog-2022-10-18T15:55:05.200332-04:00.jpg,https://archive.org/download/atlblog-2022/atlblog-2022-10-18T15:55:05.200332-04:00.hyperlinks.json,https://archive.org/download/atlblog-2022/atlblog-2022-10-18T15:55:05.200332-04:00.accessibility.json,https://archive.org/download/atlblog-2022/atlblog-2022-10-18T15:55:05.200332-04:00.lighthouse.json,https://archive.org/download/atlblog-2022/atlblog-2022-10-18T15:55:05.200332-04:00.wayback.json
atlciviccircle,2022-10-18 16:18:02.193601+00:00,https://archive.org/download/atlciviccircle-2022/atlciviccircle-2022-10-18T12:18:02.193601-04:00.jpg,https://archive.org/download/atlciviccircle-2022/atlciviccircle-2022-10-18T12:18:02.193601-04:00.hyperlinks.json,https://archive.org/download/atlciviccircle-2022/atlciviccircle-2022-10-18T12:18:02.193601-04:00.accessibility.json,https://archive.org/download/atlciviccircle-2022/atlciviccircle-2022-10-18T12:18:02.193601-04:00.lighthouse.json,https://archive.org/download/atlciviccircle-2022/atlciviccircle-2022-10-18T12:18:02.193601-04:00.wayback.json
aug_chronicle,2022-10-18 23:11:21.188293+00:00,https://archive.org/download/aug_chronicle-2022/aug_chronicle-2022-10-18T19:11:21.188293-04:00.jpg,https://archive.org/download/aug_chronicle-2022/aug_chronicle-2022-10-18T19:11:21.188293-04:00.hyperlinks.json,https://archive.org/download/aug_chronicle-2022/aug_chronicle-2022-10-18T19:11:21.188293-04:00.accessibility.json,https://archive.org/download/aug_chronicle-2022/aug_chronicle-2022-10-18T19:11:21.188293-04:00.lighthouse.json,https://archive.org/download/aug_chronicle-2022/aug_chronicle-2022-10-18T19:11:21.188293-04:00.wayback.json
austinchronicle,2022-10-18 23:10:10.790447+00:00,https://archive.org/download/austinchronicle-2022/austinchronicle-2022-10-18T18:10:10.790447-05:00.jpg,https://archive.org/download/austinchronicle-2022/austinchronicle-2022-10-18T18:10:10.790447-05:00.hyperlinks.json,https://archive.org/download/austinchronicle-2022/austinchronicle-2022-10-18T18:10:10.790447-05:00.accessibility.json,https://archive.org/download/austinchronicle-2022/austinchronicle-2022-10-18T18:10:10.790447-05:00.lighthouse.json,https://archive.org/download/austinchronicle-2022/austinchronicle-2022-10-18T18:10:10.790447-05:00.wayback.json
austinvida,2022-10-18 23:11:13.380911+00:00,https://archive.org/download/austinvida-2022/austinvida-2022-10-18T18:11:13.380911-05:00.jpg,https://archive.org/download/austinvida-2022/austinvida-2022-10-18T18:11:13.380911-05:00.hyperlinks.json,https://archive.org/download/austinvida-2022/austinvida-2022-10-18T18:11:13.380911-05:00.accessibility.json,https://archive.org/download/austinvida-2022/austinvida-2022-10-18T18:11:13.380911-05:00.lighthouse.json,https://archive.org/download/austinvida-2022/austinvida-2022-10-18T18:11:13.380911-05:00.wayback.json
avherald,2022-10-18 16:19:08.431114+00:00,https://archive.org/download/avherald-2022/avherald-2022-10-18T18:19:08.431114+02:00.jpg,https://archive.org/download/avherald-2022/avherald-2022-10-18T18:19:08.431114+02:00.hyperlinks.json,https://archive.org/download/avherald-2022/avherald-2022-10-18T18:19:08.431114+02:00.accessibility.json,https://archive.org/download/avherald-2022/avherald-2022-10-18T18:19:08.431114+02:00.lighthouse.json,https://archive.org/download/avherald-2022/avherald-2022-10-18T18:19:08.431114+02:00.wayback.json
