text,url,earliest_date,is_story,domain
Beijing Space Rocket Debris Crashes to Earth...,https://www.the-sun.com/tech/5895076/chinese-rocket-crash-lands-over-malaysia/,2022-07-30,True,the-sun.com
"Gary, Indiana most miserable?",https://www.the-sun.com/news/5893178/inside-most-miserable-city-us/,2022-07-30,True,the-sun.com
AI predicts last selfie on Earth...,https://www.the-sun.com/tech/5881528/dall-e-ai-last-selfie-on-earth-prediction-tiktok/,2022-07-29,True,the-sun.com
Could Visit Set Off War?,https://www.the-sun.com/news/5879781/taiwan-china-us-warship-nancy-pelosi/,2022-07-28,True,the-sun.com
Will build rival...,https://www.the-sun.com/tech/5861115/russia-to-quit-international-space-station-2024/,2022-07-26,True,the-sun.com
BAD HABITS? Chewing gum sharpens memory; Biting nails boosts immunity... Being late makes happy!,https://www.the-sun.com/health/5841401/bad-habits-good-for-you/,2022-07-23,True,the-sun.com
Man infected with Covid AND monkeypox -- at same time...,https://www.the-sun.com/health/5832408/california-man-covid-monkeypox-symptoms/,2022-07-22,True,the-sun.com
Second autonomous vehicle accident in San Fran in weeks...,https://www.the-sun.com/motors/5837627/self-driving-car-accident-in-san-francisco/,2022-07-22,True,the-sun.com
AMAZON's self-driving taxi nearing launch...,https://www.the-sun.com/motors/5828718/amazons-self-driving-robotaxi-close/,2022-07-21,True,the-sun.com
"Runny nose, fatigue, dry cough...",https://www.the-sun.com/news/4394634/joe-biden-positive-covid-omicron/,2022-07-21,True,the-sun.com
Explosion Rocks Hoover Dam...,https://www.the-sun.com/news/5813722/hoover-dam-explosion-terrifying-fireball-video/,2022-07-20,True,the-sun.com
Father says he's asked to donate sperm to impregnate high class women...,https://www.the-sun.com/news/5805890/elon-musk-dad-errol-child-donate-sperm/,2022-07-19,True,the-sun.com
New variant 'Centaurus' detected...,https://www.the-sun.com/health/5814174/new-covid-variant-centaurus-detected-uk/,2022-07-19,True,the-sun.com
Monkeys throw baby to his death off roof...,https://www.the-sun.com/news/5802346/killer-monkeys-throw-baby-death-snatching-him/,2022-07-18,True,the-sun.com
Suspect killed in SWAT raid ...,https://www.the-sun.com/news/5795056/bobby-east-suspected-murderer-shot-dead-by-police/,2022-07-17,True,the-sun.com
Ivana cause of death revealed as 'blunt impact injuries after fall'...,https://www.the-sun.com/news/5779262/ivana-trump-cause-of-death-donald-wife-live/,2022-07-16,True,the-sun.com
CARDIAC ARREST; FELL DOWN STAIRS...,https://www.the-sun.com/news/5778378/ivana-donald-trumps-first-wife-dead/,2022-07-15,True,the-sun.com
Disgusting smell plagues N Carolina...,https://www.the-sun.com/news/5775286/charlotte-north-carolina-natural-piedmont-gas/,2022-07-15,True,the-sun.com
"Gatwick runs out of WATER; Toilets unable to flush, restaurants close, massive lines...",https://www.the-sun.com/travel/5776540/chaos-gatwick-airport-water/,2022-07-15,True,the-sun.com
Scientists built 'self-aware' robot that can perceive self... Concern over sentience grows...,https://www.the-sun.com/tech/5777356/scientists-built-a-self-aware-robot/,2022-07-15,True,the-sun.com
China satellite swarms hunt down and destroy enemy targets...,https://www.the-sun.com/news/5769029/china-ai-satellite-swarms-hunt-destroy-enemy/,2022-07-14,True,the-sun.com
Flashing fireballs seen streaking across US skies...,https://www.the-sun.com/news/5771714/fireballs-seen-us-skies-russian-rocket/,2022-07-14,True,the-sun.com
Minute-by-minute affects on body...,https://www.the-sun.com/health/5584241/minute-by-minute-body-heatwave-affects-body/,2022-07-12,True,the-sun.com
Russia posts photo of Satan-2 missile...,https://www.the-sun.com/news/5759164/russia-photo-satan-2-nuclear-missile-warning/,2022-07-12,True,the-sun.com
TRAVEL HELL: Heathrow begs travelers to stay away...,https://www.the-sun.com/travel/5742048/heathrow-travel-delay-queue-arrival-anger/,2022-07-12,True,the-sun.com
Water seen on distant planets...,https://www.the-sun.com/tech/5755998/how-to-watch-nasa-jwst-deep-space-images/,2022-07-12,True,the-sun.com
Reinfection in just 4 weeks?,https://www.the-sun.com/health/5748412/new-covid-variant-warning-strain-triggers-rapid-reinfections/,2022-07-11,True,the-sun.com
Robots predicted to rule world by 2060? Humans forced to be servants...,https://www.the-sun.com/tech/5746549/brits-robots-rule-world-2060s/,2022-07-11,True,the-sun.com
Dramatic pics of revolution...,https://www.the-sun.com/news/5738494/sri-lanka-protests-storm-presidents-palace-swim-pool/,2022-07-10,True,the-sun.com
HOV lane driver fined after trying to claim unborn child counted as passenger...,https://www.the-sun.com/news/5742783/hov-lane-driver-fined-unborn-child-passenger/,2022-07-10,True,the-sun.com
LET'S TALK ABOUT MARS,https://www.the-sun.com/tech/5739130/elon-musk-twitter-sun-valley/,2022-07-10,False,the-sun.com
US cases hit 700...,https://www.the-sun.com/health/5735017/monkeypox-expert-opinion-insight-symptoms/,2022-07-10,True,the-sun.com
Vlad not happy ex-gymnast lover pregnant...,https://www.the-sun.com/news/5740493/vladimir-putin-to-have-daughter-with-ex-gymnast-lover/,2022-07-10,True,the-sun.com
How US fighter pilot was killed while chasing flying craft...,https://www.the-sun.com/news/5698566/ufo-crash-fighter-plane-cover-up/,2022-07-08,True,the-sun.com
Shot by Navy vet with homemade gun...,https://www.the-sun.com/news/5729979/shinzo-abe-dead-gunman-homemade/,2022-07-08,True,the-sun.com
'Doing my best to help underpopulation crisis'...,https://www.the-sun.com/news/5722431/tesla-elon-musk-shivon-zilis-twins/,2022-07-07,True,the-sun.com
BORIS BREXIT,https://www.the-sun.com/news/uk-news/5722010/boris-johnson-announces-he-is-resigning/,2022-07-07,True,the-sun.com
Father mocks tech titan's 'illegitimate' kids...,https://www.the-sun.com/news/5711836/elon-musk-twins-father-illegitimate-children/,2022-07-07,True,the-sun.com
Monkeypox patients complain of worst pain of their life......,https://www.the-sun.com/health/5721994/monkeypox-patients-complain-worst-pain-emergency-meeting/,2022-07-07,True,the-sun.com
Most resignations in 90 years...,https://www.the-sun.com/news/uk-news/5721218/boris-johnson-resignations-full-list/,2022-07-07,True,the-sun.com
Queen has had 14 prime ministers in 70 years...,https://www.the-sun.com/news/5723959/how-many-prime-ministers-has-the-queen-had/,2022-07-07,True,the-sun.com
US cases hit 605...,https://www.the-sun.com/health/5587281/monkeypox-us-cases-update-cdc-data/,2022-07-07,True,the-sun.com
Who could succeed?,https://www.the-sun.com/news/5710576/who-could-replace-boris-johnson-if-he-resigns/,2022-07-07,True,the-sun.com
BORIS DAYS NUMBERED,https://www.the-sun.com/news/5710842/time-is-running-out-for-boris-johnson/,2022-07-06,True,the-sun.com
Doctors thought man had cancer -- but was just taking too many supplements...,https://www.the-sun.com/health/5715312/man-so-sick-doctors-thought-cancer-overdosed-vitamin-d/,2022-07-06,True,the-sun.com
Electric police cars struggle to reach emergencies...,https://www.the-sun.com/motors/5710094/electric-police-cars-running-out-power/,2022-07-06,True,the-sun.com
FINAL HOURS,https://www.the-sun.com/news/uk-news/5715758/1922-committee-vote-on-boris-johnson-due-tonight/,2022-07-06,True,the-sun.com
Florida beach named shark capital of the world...,https://www.the-sun.com/news/5713980/shark-capital-third-attack-of-year/,2022-07-06,True,the-sun.com
Psycho killer dressed in drag before fleeing parade bloodbath...,https://www.the-sun.com/news/5710547/robert-crimo-dressed-womens-clothing-highland-park-shooting/,2022-07-06,True,the-sun.com
WASN'T SAME AFTER COVID?,https://www.the-sun.com/news/5711632/robert-crimo-highland-park-mass-shooting-covid/,2022-07-06,True,the-sun.com
Dressed in drag to hide from cops...,https://www.the-sun.com/news/5705263/robert-crimo-iii-parade-shooting-highland-park-disguise/,2022-07-05,True,the-sun.com
Family claims 'no warning signs'...,https://www.the-sun.com/news/5706125/robert-crimo-iii-shooting-highland-park-videos/,2022-07-05,True,the-sun.com
More than 60 wounds on body...,https://www.the-sun.com/news/5694962/jayland-walker-shooting-footage-shows-moment-akron-police-kill/,2022-07-04,True,the-sun.com
Inside future of warfare...,https://www.the-sun.com/news/5681874/drone-warfare-future-star-wars/,2022-07-03,True,the-sun.com
"Inside Stephanopoulos, Roberts' feud after sex assault claims...",https://www.the-sun.com/entertainment/5684130/george-stephanopoulos-robin-roberts-feud-sex-assault-lawsuit-appeal/,2022-07-02,True,the-sun.com
"UK hits 1,235...",https://www.the-sun.com/health/5682058/urgent-warning-anyone-attending-mass-gatherings-weekend/,2022-07-02,True,the-sun.com
Anonymous deletes info from menstrual tracking apps...,https://www.the-sun.com/news/5668771/anonymous-claims-hacked-period-tracker-apps/,2022-07-01,True,the-sun.com
FLIGHTS UNSAFE?,https://www.the-sun.com/travel/5632310/pilot-shortage-warns-flights-unsafe-america/,2022-07-01,False,the-sun.com
SUN,https://www.the-sun.com/,2022-07-01,False,the-sun.com
"UK cases near 300,000 a day; Peak pandemic?",https://www.the-sun.com/health/5674230/uk-covid-cases-heading-for-record-high-zoe/,2022-07-01,True,the-sun.com
Mystery Surrounds LA Schools Ransomware Attack -- No Demand for Money?,https://www.the74million.org/article/la-schools-and-the-mystery-of-the-missing-ransom-note/,2022-09-13,True,the74million.org
Hollywood's bubble gets smaller...,https://theankler.com/p/rushfields-emmys-whos-this-for,2022-09-13,True,theankler.com
Streaming Bleeds Out: 'At What Point Do You Make Profit'...,https://theankler.com/p/at-what-point-do-you-make-a-profit?triedSigningIn=true#details,2022-08-05,True,theankler.com
PEACOCK Flatlines: Streaming's First Casualty?,https://theankler.com/p/will-peacock-exist-in-a-year#details,2022-07-29,False,theankler.com
Is This Beginning of End of Internet?,https://www.theatlantic.com/ideas/archive/2022/09/netchoice-paxton-first-amendment-social-media-content-moderation/671574/,2022-09-28,True,theatlantic.com
Calls Haberman 'My Psychiatrist'...,https://www.theatlantic.com/ideas/archive/2022/09/donald-trump-maggie-haberman-mar-a-lago/671510/,2022-09-25,True,theatlantic.com
Did Doctor's COVID Shot Make His Cancer Worse?,https://www.theatlantic.com/science/archive/2022/09/mrna-covid-vaccine-booster-lymphoma-cancer/671308/,2022-09-24,True,theatlantic.com
'Army of Zombies Leading Us to Hell'...,https://www.theatlantic.com/international/archive/2022/09/russia-exile-putin-military-draft/671541/,2022-09-23,True,theatlantic.com
Water-Saving Policies Could Start Mini Dust Bowl?,https://www.theatlantic.com/health/archive/2022/09/california-groundwater-particles-climate-change/671399/,2022-09-10,True,theatlantic.com
Lunar program unlike any before...,https://www.theatlantic.com/science/archive/2022/08/nasa-moon-mission-space-launch-system-artemis/671257/,2022-08-27,True,theatlantic.com
What We Gain From Good-Enough Life...,https://www.theatlantic.com/books/archive/2022/08/good-enough-life-winnicott-avram-alpert-book/671110/,2022-08-18,True,theatlantic.com
MAG: What America's Great Unwinding Would Mean for World...,https://www.theatlantic.com/international/archive/2022/08/europe-america-military-empire-decline/670960/,2022-08-08,True,theatlantic.com
"How to Embrace Doing Nothing... Absolute Idleness Harder, More Rewarding Than Seems...",https://www.theatlantic.com/family/archive/2022/08/benefits-of-doing-nothing/671035/,2022-08-04,True,theatlantic.com
How Six States Could Overturn the 2024 Election...,https://www.theatlantic.com/ideas/archive/2022/07/moore-harper-scotus-independent-state-legislature-election-power/670992/,2022-07-29,True,theatlantic.com
The Coziest Spot on the Moon...,https://www.theatlantic.com/science/archive/2022/07/moon-lunar-pits-comfortable-temperature/670991/,2022-07-29,True,theatlantic.com
MAG: The 'Dirtbag' Is Back...,https://www.theatlantic.com/culture/archive/2022/07/dirtbags-beavis-butthead-stranger-things-trailer-park-boys/670945/,2022-07-26,True,theatlantic.com
How China Wants to Replace American Order...,https://www.theatlantic.com/international/archive/2022/07/china-xi-jinping-global-security-initiative/670504/,2022-07-13,True,theatlantic.com
MAG: The Most Pathetic Men in America...,https://www.theatlantic.com/ideas/archive/2022/07/kevin-mccarthy-lindsey-graham-trump-devotion-2024-election/661508/,2022-07-08,True,theatlantic.com
We've Never Seen Mars Quite Like This...,https://www.theatlantic.com/science/archive/2022/07/mars-perseverance-rover-camera-pictures/661489/,2022-07-07,True,theatlantic.com
Where 'Vibes' Come From...,https://www.theatlantic.com/ideas/archive/2022/07/origin-vibes-charisma-emotional-politics/661469/,2022-07-05,True,theatlantic.com
ROMNEY WARNS NATION AT RISK,https://www.theatlantic.com/ideas/archive/2022/07/mitt-romney-republican-denial-biden-election/661468/,2022-07-04,True,theatlantic.com
ATLANTIC,http://www.theatlantic.com/,2022-07-01,False,theatlantic.com
Coming Rise of Abortion as Crime...,https://www.theatlantic.com/family/archive/2022/07/roe-illegal-abortions-pregnancy-termination-state-crime/661420/,2022-07-01,True,theatlantic.com
Warnings for Today from French Revolution...,https://www.thebulwark.com/warnings-for-today-from-the-french-revolution/,2022-07-15,True,thebulwark.com
KRISTOL,https://thebulwark.com/author/billkristol/,2022-07-01,False,thebulwark.com
REPORT: Minneapolis Will Fire 'White Teachers' First...,https://thechalkboardreview.com/report-minneapolis-will-fire-white-teachers-first/,2022-08-15,True,thechalkboardreview.com
Meghan of Montecito... Ready for Next Act...,https://www.thecut.com/article/meghan-markle-profile-interview.html,2022-08-29,True,thecut.com
Vax Hunger Games Are On...,https://www.thecut.com/2022/07/the-monkeypox-vaccine-hunger-games-are-on.html,2022-07-23,True,thecut.com
Billionaire Art Collectors Circle as Megabucks Masterpieces Head for Auction...,https://www.thedailybeast.com/billionaire-art-collectors-circle-as-megabucks-masterpieces-head-for-auction,2022-09-27,True,thedailybeast.com
REPORT: Wintour Feud With Protégé Turns Nasty...,https://www.thedailybeast.com/anna-wintours-feud-with-her-protege-edward-enninful-is-turning-conde-nasty,2022-09-27,True,thedailybeast.com
Roger Stone Claims Video of Him Calling for Violence Is 'Deep Fake'...,https://www.thedailybeast.com/roger-stone-claims-video-of-him-calling-for-violence-are-deep-fake-videos,2022-09-27,True,thedailybeast.com
'Special Master' Delay Already Backfiring...,https://www.thedailybeast.com/donald-trumps-special-master-delay-is-already-backfiring,2022-09-26,True,thedailybeast.com
War Protester Shoots Commander Trying to Draft Citizens...,https://www.thedailybeast.com/russian-war-protester-shoots-commander-trying-to-draft-citizens,2022-09-26,True,thedailybeast.com
MAGA told to Stop QAnon Finger Raising...,https://www.thedailybeast.com/donald-trump-rally-security-tells-supporters-to-stop-the-qanon-finger-raising,2022-09-24,True,thedailybeast.com
L.A. News Anchor Fired After Going Rogue With On-Air Message Defending Colleague...,https://www.thedailybeast.com/ktla-anchor-mark-mester-fired-after-going-rogue-with-on-air-message-defending-colleague,2022-09-23,True,thedailybeast.com
NETFLIX SHOCK: JFK's rape of Marilyn Monroe in 'BLONDE'...,https://www.thedailybeast.com/obsessed/the-most-horrifying-scene-in-blonde-is-jfks-rape-of-marilyn-monroe,2022-09-16,True,thedailybeast.com
REVIEW: Styles Acting Flops Again in 'MY POLICEMAN'...,https://www.thedailybeast.com/obsessed/harry-styles-acting-flops-again-in-my-policeman-at-tiff,2022-09-12,True,thedailybeast.com
Invited Colleagues to 'Pray' for Trump Re-Election...,https://www.thedailybeast.com/politcos-new-owner-mathias-dopfner-invited-colleagues-to-pray-for-trumps-re-election,2022-09-06,True,thedailybeast.com
