identifier,handle,file_name,date,performance,accessibility,best_practices,seo,pwa
kvoa-2022,KVOA,kvoa-2022-09-10T04:59:35.750359-07:00.lighthouse.json,2022-09-10,0.17,0.81,0.67,0.84,0.3
kvoa-2022,KVOA,kvoa-2022-09-10T17:12:39.562707-07:00.lighthouse.json,2022-09-11,0.17,0.81,0.67,0.84,0.3
kvpr-2022,KVPR,kvpr-2022-09-05T05:20:48.777949-07:00.lighthouse.json,2022-09-05,0.61,0.93,0.92,0.99,0.4
kvpr-2022,KVPR,kvpr-2022-09-05T16:57:10.619210-07:00.lighthouse.json,2022-09-05,0.66,0.93,0.92,0.99,0.4
kvpr-2022,KVPR,kvpr-2022-09-06T17:10:35.293887-07:00.lighthouse.json,2022-09-07,0.56,0.93,0.92,0.99,0.4
kvpr-2022,KVPR,kvpr-2022-09-07T05:41:56.483596-07:00.lighthouse.json,2022-09-07,0.55,0.93,0.92,0.99,0.4
kvpr-2022,KVPR,kvpr-2022-09-07T16:56:33.495166-07:00.lighthouse.json,2022-09-07,0.44,0.93,0.92,0.99,0.4
kvpr-2022,KVPR,kvpr-2022-09-08T05:23:41.736814-07:00.lighthouse.json,2022-09-08,0.7,0.93,0.92,0.99,0.4
kvpr-2022,KVPR,kvpr-2022-09-08T17:07:15.176455-07:00.lighthouse.json,2022-09-09,0.44,0.93,0.92,0.99,0.4
kvpr-2022,KVPR,kvpr-2022-09-09T05:16:43.070289-07:00.lighthouse.json,2022-09-09,0.59,0.93,0.92,0.99,0.4
kvpr-2022,KVPR,kvpr-2022-09-09T17:05:16.139095-07:00.lighthouse.json,2022-09-10,0.39,0.93,0.92,0.99,0.4
kvpr-2022,KVPR,kvpr-2022-09-10T05:00:08.818078-07:00.lighthouse.json,2022-09-10,0.34,0.93,0.92,0.99,0.4
kvpr-2022,KVPR,kvpr-2022-09-10T17:12:25.871528-07:00.lighthouse.json,2022-09-11,0.63,0.93,0.92,0.99,0.4
kvue-2022,KVUE,kvue-2022-09-05T07:20:26.537468-05:00.lighthouse.json,2022-09-05,0.16,0.8,0.83,0.77,0.5
kvue-2022,KVUE,kvue-2022-09-05T18:58:44.294045-05:00.lighthouse.json,2022-09-05,0.09,0.81,0.83,0.77,0.5
kvue-2022,KVUE,kvue-2022-09-06T19:10:36.770379-05:00.lighthouse.json,2022-09-07,0.09,0.81,0.67,0.77,0.5
kvue-2022,KVUE,kvue-2022-09-07T07:42:19.399600-05:00.lighthouse.json,2022-09-07,0.19,0.8,0.75,0.77,0.5
kvue-2022,KVUE,kvue-2022-09-07T18:55:53.274309-05:00.lighthouse.json,2022-09-07,0.21,0.81,0.75,0.77,0.5
kvue-2022,KVUE,kvue-2022-09-08T07:23:38.835210-05:00.lighthouse.json,2022-09-08,0.21,0.81,0.75,0.77,0.5
kvue-2022,KVUE,kvue-2022-09-08T19:08:26.307746-05:00.lighthouse.json,2022-09-09,0.17,0.83,0.75,0.77,0.5
kvue-2022,KVUE,kvue-2022-09-09T07:16:00.925863-05:00.lighthouse.json,2022-09-09,0.22,0.8,0.75,0.77,0.5
kvue-2022,KVUE,kvue-2022-09-09T19:05:41.775975-05:00.lighthouse.json,2022-09-10,0.09,0.81,0.75,0.77,0.5
kvue-2022,KVUE,kvue-2022-09-10T07:00:18.197348-05:00.lighthouse.json,2022-09-10,0.18,0.81,0.75,0.77,0.5
kvue-2022,KVUE,kvue-2022-09-10T19:13:07.290893-05:00.lighthouse.json,2022-09-11,0.11,0.83,0.67,0.77,0.5
kxan_news-2022,KXAN_News,kxan_news-2022-09-05T07:20:15.360568-05:00.lighthouse.json,2022-09-05,0.17,0.78,0.83,0.83,0.4
kxan_news-2022,KXAN_News,kxan_news-2022-09-05T18:59:10.277971-05:00.lighthouse.json,2022-09-05,0.17,0.78,0.83,0.83,0.4
kxan_news-2022,KXAN_News,kxan_news-2022-09-06T19:11:09.145613-05:00.lighthouse.json,2022-09-07,0.16,0.78,0.92,0.83,0.4
kxan_news-2022,KXAN_News,kxan_news-2022-09-07T07:42:27.487393-05:00.lighthouse.json,2022-09-07,0.16,0.78,0.83,0.83,0.4
kxan_news-2022,KXAN_News,kxan_news-2022-09-07T18:55:51.608117-05:00.lighthouse.json,2022-09-07,0.17,0.78,0.75,0.83,0.4
kxan_news-2022,KXAN_News,kxan_news-2022-09-08T07:24:11.970216-05:00.lighthouse.json,2022-09-08,0.18,0.78,0.75,0.83,0.4
kxan_news-2022,KXAN_News,kxan_news-2022-09-08T19:07:32.373000-05:00.lighthouse.json,2022-09-09,0.15,0.78,0.75,0.83,0.4
kxan_news-2022,KXAN_News,kxan_news-2022-09-09T07:16:32.458198-05:00.lighthouse.json,2022-09-09,0.15,0.78,0.83,0.83,0.4
kxan_news-2022,KXAN_News,kxan_news-2022-09-09T19:04:52.239609-05:00.lighthouse.json,2022-09-10,0.17,0.78,0.83,0.83,0.4
kxan_news-2022,KXAN_News,kxan_news-2022-09-10T07:00:17.111861-05:00.lighthouse.json,2022-09-10,0.15,0.78,0.83,0.83,0.4
kxan_news-2022,KXAN_News,kxan_news-2022-09-10T19:14:47.867351-05:00.lighthouse.json,2022-09-11,0.15,0.78,0.83,0.83,0.4
knockdotla-2022,KnockDotLA,knockdotla-2022-09-05T05:20:38.097785-07:00.lighthouse.json,2022-09-05,0.29,0.93,1.0,0.99,0.4
knockdotla-2022,KnockDotLA,knockdotla-2022-09-05T11:30:41.770693-07:00.lighthouse.json,2022-09-05,0.37,0.93,1.0,0.99,0.4
knockdotla-2022,KnockDotLA,knockdotla-2022-09-05T16:57:00.011074-07:00.lighthouse.json,2022-09-05,0.34,0.93,1.0,0.99,0.4
knockdotla-2022,KnockDotLA,knockdotla-2022-09-06T17:10:59.073476-07:00.lighthouse.json,2022-09-07,0.35,0.93,1.0,0.99,0.4
knockdotla-2022,KnockDotLA,knockdotla-2022-09-07T05:40:17.782121-07:00.lighthouse.json,2022-09-07,0.42,0.93,1.0,0.99,0.4
knockdotla-2022,KnockDotLA,knockdotla-2022-09-07T12:13:31.013847-07:00.lighthouse.json,2022-09-07,0.33,0.93,1.0,0.99,0.4
knockdotla-2022,KnockDotLA,knockdotla-2022-09-07T16:56:22.381196-07:00.lighthouse.json,2022-09-07,0.37,0.93,1.0,0.99,0.4
knockdotla-2022,KnockDotLA,knockdotla-2022-09-08T05:22:02.192265-07:00.lighthouse.json,2022-09-08,0.31,0.93,1.0,0.99,0.4
knockdotla-2022,KnockDotLA,knockdotla-2022-09-08T17:06:10.788283-07:00.lighthouse.json,2022-09-09,0.29,0.93,1.0,0.99,0.4
knockdotla-2022,KnockDotLA,knockdotla-2022-09-09T05:15:50.629140-07:00.lighthouse.json,2022-09-09,0.31,0.93,1.0,0.99,0.4
knockdotla-2022,KnockDotLA,knockdotla-2022-09-09T11:35:52.094517-07:00.lighthouse.json,2022-09-09,0.29,0.93,1.0,0.99,0.4
knockdotla-2022,KnockDotLA,knockdotla-2022-09-09T17:04:55.057049-07:00.lighthouse.json,2022-09-10,0.31,0.93,1.0,0.99,0.4
knockdotla-2022,KnockDotLA,knockdotla-2022-09-10T04:58:53.258439-07:00.lighthouse.json,2022-09-10,0.29,0.93,1.0,0.99,0.4
knockdotla-2022,KnockDotLA,knockdotla-2022-09-10T11:34:01.149912-07:00.lighthouse.json,2022-09-10,0.29,0.93,1.0,0.99,0.4
knockdotla-2022,KnockDotLA,knockdotla-2022-09-10T17:13:02.180952-07:00.lighthouse.json,2022-09-11,0.36,0.93,1.0,0.99,0.4
kystandard-2022,KyStandard,kystandard-2022-09-05T08:20:18.823765-04:00.lighthouse.json,2022-09-05,0.67,0.51,0.67,0.74,0.4
kystandard-2022,KyStandard,kystandard-2022-09-05T19:58:33.129230-04:00.lighthouse.json,2022-09-05,0.64,0.51,0.67,0.74,0.4
kystandard-2022,KyStandard,kystandard-2022-09-06T08:03:22.847889-04:00.lighthouse.json,2022-09-06,0.64,0.51,0.67,0.74,0.4
kystandard-2022,KyStandard,kystandard-2022-09-06T20:12:52.714572-04:00.lighthouse.json,2022-09-07,0.54,0.74,0.67,0.74,0.4
kystandard-2022,KyStandard,kystandard-2022-09-07T08:42:04.132824-04:00.lighthouse.json,2022-09-07,0.65,0.74,0.67,0.74,0.4
kystandard-2022,KyStandard,kystandard-2022-09-07T19:57:15.207217-04:00.lighthouse.json,2022-09-07,0.71,0.51,0.67,0.74,0.4
kystandard-2022,KyStandard,kystandard-2022-09-08T08:24:15.182625-04:00.lighthouse.json,2022-09-08,0.55,0.51,0.67,0.74,0.4
kystandard-2022,KyStandard,kystandard-2022-09-08T20:07:18.832693-04:00.lighthouse.json,2022-09-09,0.68,0.51,0.67,0.74,0.4
kystandard-2022,KyStandard,kystandard-2022-09-09T08:16:34.649012-04:00.lighthouse.json,2022-09-09,0.68,0.51,0.67,0.74,0.4
